Store,Date,Weekly_Sales,Predicted_Sales,Residual,Absolute_Error
44,2012-09-28,355307.94,302154.4121,53153.52794,53153.52794
44,2012-10-05,337390.44,273654.7214,63735.71864,63735.71864
44,2012-10-12,337796.13,280384.3879,57411.74212,57411.74212
44,2012-10-19,323766.77,297089.7826,26676.98739,26676.98739
44,2012-10-26,361067.07,311029.6172,50037.45275,50037.45275
45,2012-04-13,781970.6,765325.2156,16645.38445,16645.38445
45,2012-04-20,776661.74,754688.6964,21973.04364,21973.04364
45,2012-04-27,711571.88,696712.0358,14859.84424,14859.84424
45,2012-05-04,782300.68,807856.1975,-25555.51749,25555.51749
45,2012-05-11,770487.37,782380.5921,-11893.22206,11893.22206
45,2012-05-18,800842.28,754323.4072,46518.87284,46518.87284
45,2012-05-25,817741.17,717483.5593,100257.6107,100257.6107
45,2012-06-01,837144.63,860147.0036,-23002.37364,23002.37364
45,2012-06-08,795133,801331.1825,-6198.182459,6198.182459
45,2012-06-15,821498.18,782567.2327,38930.94733,38930.94733
45,2012-06-22,822569.16,754492.2654,68076.89462,68076.89462
45,2012-06-29,773367.71,726093.807,47273.90299,47273.90299
45,2012-07-06,843361.1,792813.3285,50547.77149,50547.77149
45,2012-07-13,749817.08,761616.0303,-11798.95032,11798.95032
45,2012-07-20,737613.65,737751.1433,-137.4932605,137.4932605
45,2012-07-27,711671.58,716169.6483,-4498.068299,4498.068299
45,2012-08-03,725729.51,784953.0863,-59223.57629,59223.57629
45,2012-08-10,733037.32,779183.7195,-46146.39949,46146.39949
45,2012-08-17,722496.93,767048.7777,-44551.84768,44551.84768
45,2012-08-24,718232.26,758956.0094,-40723.74943,40723.74943
45,2012-08-31,734297.87,766740.7808,-32442.91077,32442.91077
45,2012-09-07,766512.66,721659.9348,44852.72524,44852.72524
45,2012-09-14,702238.27,707250.3597,-5012.089659,5012.089659
45,2012-09-21,723086.2,715281.9804,7804.219568,7804.219568
45,2012-09-28,713173.95,731090.0833,-17916.1333,17916.1333
45,2012-10-05,733455.07,700963.1092,32491.96082,32491.96082
45,2012-10-12,734464.36,700497.2995,33967.06048,33967.06048
45,2012-10-19,718125.53,727803.0154,-9677.485362,9677.485362
45,2012-10-26,760281.43,757424.5648,2856.865194,2856.865194
